RecordId, Datetime , Site , ButterflyCount , Lat , Lon
1083, 02/05/2017 10:32:00 AM, Westgate Park, 0, -37.8325, 144.9063
1084, 02/05/2017 11:38:00 AM, Westgate Park, 0, -37.8324, 144.9058
1085, 02/05/2017 09:58:00 AM, Westgate Park, 0, -37.8321, 144.9061
1086, 02/05/2017 11:28:00 AM, Westgate Park, 0, -37.8324, 144.906
1087, 02/05/2017 11:31:00 AM, Westgate Park, 0, -37.8324, 144.906
1088, 02/05/2017 10:03:00 AM, Westgate Park, 0, -37.8322, 144.9061
1089, 02/05/2017 09:39:00 AM, Westgate Park, 0, -37.832, 144.9061
1090, 02/05/2017 10:17:00 AM, Westgate Park, 0, -37.8322, 144.9061
1091, 03/07/2017 02:23:00 PM, Westgate Park, 0, -37.8325, 144.9046
1092, 02/26/2017 02:21:00 PM, Womens Peace Gardens, 0, -37.7913, 144.9235
1093, 01/29/2017 04:54:00 PM, Womens Peace Gardens, 0, -37.7911, 144.9241
1094, 01/29/2017 02:41:00 PM, Womens Peace Gardens, 0, -37.7911, 144.9236
1095, 02/26/2017 02:02:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9236
1096, 01/29/2017 02:56:00 PM, Womens Peace Gardens, 0, -37.7911, 144.9235
1097, 01/29/2017 02:32:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9237
1098, 02/26/2017 02:19:00 PM, Womens Peace Gardens, 0, -37.7911, 144.9234
1099, 02/26/2017 02:00:00 PM, Womens Peace Gardens, 0, -37.7911, 144.9236
1100, 01/29/2017 03:03:00 PM, Womens Peace Gardens, 0, -37.7911, 144.9235
1101, 01/29/2017 02:08:00 PM, Womens Peace Gardens, 0, -37.7909, 144.9238
1102, 01/29/2017 04:09:00 PM, Womens Peace Gardens, 0, -37.7908, 144.924
1103, 01/29/2017 02:37:00 PM, Womens Peace Gardens, 0, -37.7911, 144.9236
1104, 02/26/2017 01:33:00 PM, Womens Peace Gardens, 0, -37.7909, 144.9239
1105, 01/29/2017 03:00:00 PM, Womens Peace Gardens, 0, -37.7911, 144.9235
1106, 01/29/2017 02:16:00 PM, Womens Peace Gardens, 0, -37.7909, 144.9238
1107, 01/29/2017 02:12:00 PM, Womens Peace Gardens, 0, -37.7909, 144.9238
1108, 01/28/2017 05:11:00 PM, Womens Peace Gardens, 0, -37.791, 144.9242
1109, 03/11/2017 01:42:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9789
1110, 03/11/2017 02:21:00 PM, Fitzroy-Treasury Gardens, 0, -37.8148, 144.9788
1111, 03/11/2017 03:27:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9786
1112, 03/11/2017 01:22:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9791
1113, 03/11/2017 01:30:00 PM, Fitzroy-Treasury Gardens, 0, -37.8149, 144.9791
1114, 03/11/2017 01:44:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9793
1115, 03/11/2017 01:28:00 PM, Fitzroy-Treasury Gardens, 0, -37.8149, 144.9791
1116, 03/11/2017 02:24:00 PM, Fitzroy-Treasury Gardens, 0, -37.8144, 144.9785
1117, 02/01/2017 03:09:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9792
1118, 02/01/2017 03:04:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9792
1119, 03/11/2017 03:32:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9785
1120, 02/01/2017 03:35:00 PM, Fitzroy-Treasury Gardens, 0, -37.8148, 144.979
1121, 03/11/2017 03:55:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9786
1122, 03/11/2017 03:03:00 PM, Fitzroy-Treasury Gardens, 0, -37.8137, 144.9787
1123, 03/11/2017 03:06:00 PM, Fitzroy-Treasury Gardens, 0, -37.8137, 144.9787
1124, 03/11/2017 03:08:00 PM, Fitzroy-Treasury Gardens, 0, -37.8137, 144.9787
1125, 03/11/2017 03:00:00 PM, Fitzroy-Treasury Gardens, 0, -37.8137, 144.9787
1126, 02/01/2017 03:31:00 PM, Fitzroy-Treasury Gardens, 0, -37.8148, 144.979
1127, 03/11/2017 04:00:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9788
1128, 02/01/2017 03:26:00 PM, Fitzroy-Treasury Gardens, 0, -37.8145, 144.979
1129, 03/11/2017 01:03:00 PM, Fitzroy-Treasury Gardens, 0, -37.815, 144.9792
1130, 03/11/2017 03:46:00 PM, Fitzroy-Treasury Gardens, 0, -37.8142, 144.9787
1131, 02/01/2017 02:47:00 PM, Fitzroy-Treasury Gardens, 0, -37.8148, 144.9793
1132, 03/11/2017 01:24:00 PM, Fitzroy-Treasury Gardens, 0, -37.8149, 144.9796
1133, 01/16/2017 04:53:00 PM, Lincoln Square, 0, -37.8027, 144.9625
1134, 02/15/2017 12:40:00 PM, Lincoln Square, 0, -37.803, 144.9634
1135, 02/15/2017 12:11:00 PM, Lincoln Square, 0, -37.8025, 144.9633
1136, 02/15/2017 12:18:00 PM, Lincoln Square, 0, -37.8026, 144.9636
1137, 01/27/2017 09:31:00 AM, Princes Park, 0, -37.7793, 144.9603
1138, 01/27/2017 09:27:00 AM, Princes Park, 0, -37.7798, 144.9603
1139, 02/20/2017 06:03:00 PM, Royal Park, 0, -37.7839, 144.9457
1140, 02/20/2017 06:17:00 PM, Royal Park, 0, -37.7838, 144.9457
1141, 02/20/2017 05:36:00 PM, Royal Park, 0, -37.7841, 144.9455
1142, 01/25/2017 04:03:00 PM, Royal Park, 0, -37.7847, 144.9447
1143, 01/25/2017 04:30:00 PM, Royal Park, 0, -37.784, 144.9456
1144, 02/20/2017 05:23:00 PM, Royal Park, 0, -37.7847, 144.9447
1145, 01/25/2017 04:19:00 PM, Royal Park, 0, -37.784, 144.9456
1146, 01/25/2017 03:47:00 PM, Royal Park, 0, -37.7851, 144.9443
1147, 01/24/2017 07:28:00 PM, University Square, 0, -37.8017, 144.9599
1148, 02/15/2017 01:45:00 PM, University Square, 0, -37.8016, 144.9604
1149, 03/06/2017 05:20:00 PM, Westgate Park, 0, -37.831, 144.9053
1150, 03/06/2017 05:39:00 PM, Westgate Park, 0, -37.831, 144.9061
1151, 03/06/2017 04:26:00 PM, Westgate Park, 0, -37.8314, 144.9061
1152, 02/05/2017 02:43:00 PM, Westgate Park, 0, -37.8316, 144.9067
1153, 03/06/2017 04:11:00 PM, Westgate Park, 0, -37.8315, 144.906
1154, 02/05/2017 03:00:00 PM, Westgate Park, 0, -37.8316, 144.907
1155, 02/05/2017 02:25:00 PM, Westgate Park, 0, -37.8316, 144.9065
1156, 02/05/2017 03:06:00 PM, Westgate Park, 0, -37.8316, 144.9069
1157, 01/29/2017 11:22:00 AM, Womens Peace Gardens, 0, -37.7913, 144.9241
1158, 01/29/2017 10:22:00 AM, Womens Peace Gardens, 0, -37.7913, 144.924
1159, 02/26/2017 11:28:00 AM, Womens Peace Gardens, 0, -37.7912, 144.9241
1160, 01/29/2017 12:33:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9235
1161, 02/26/2017 11:42:00 AM, Womens Peace Gardens, 0, -37.7912, 144.9244
1162, 01/29/2017 12:39:00 PM, Womens Peace Gardens, 0, -37.7913, 144.9235
1163, 01/29/2017 12:36:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9235
1164, 01/29/2017 11:55:00 AM, Womens Peace Gardens, 0, -37.7911, 144.9241
1165, 01/29/2017 11:07:00 AM, Womens Peace Gardens, 0, -37.7913, 144.9241
1166, 01/29/2017 10:51:00 AM, Womens Peace Gardens, 0, -37.7913, 144.924
1167, 01/29/2017 10:18:00 AM, Womens Peace Gardens, 0, -37.7913, 144.924
1168, 02/26/2017 11:10:00 AM, Womens Peace Gardens, 0, -37.7913, 144.9242
1169, 02/26/2017 11:13:00 AM, Womens Peace Gardens, 0, -37.7913, 144.9242
1170, 01/29/2017 12:15:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9235
1171, 02/26/2017 10:54:00 AM, Womens Peace Gardens, 0, -37.7913, 144.924
1172, 02/26/2017 10:13:00 AM, Womens Peace Gardens, 0, -37.7913, 144.924
1173, 01/29/2017 12:12:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9235
1174, 01/29/2017 11:57:00 AM, Womens Peace Gardens, 0, -37.7911, 144.9241
1175, 01/29/2017 10:34:00 AM, Womens Peace Gardens, 0, -37.791, 144.9239
1176, 02/26/2017 10:28:00 AM, Womens Peace Gardens, 0, -37.7913, 144.9239
1177, 01/29/2017 11:31:00 AM, Womens Peace Gardens, 0, -37.7911, 144.9244
1178, 02/26/2017 10:41:00 AM, Womens Peace Gardens, 0, -37.7913, 144.924
1179, 02/26/2017 01:47:00 PM, Womens Peace Gardens, 0, -37.791, 144.9237
1180, 01/29/2017 12:18:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9235
1181, 02/06/2017 04:04:00 PM, Fitzroy-Treasury Gardens, 0, -37.8138, 144.9808
1182, 03/09/2017 10:21:00 AM, Fitzroy-Treasury Gardens, 0, -37.8143, 144.9814
1183, 03/11/2017 10:49:00 AM, Fitzroy-Treasury Gardens, 0, -37.8138, 144.9764
1184, 03/09/2017 12:17:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9813
1185, 02/06/2017 04:25:00 PM, Fitzroy-Treasury Gardens, 0, -37.8141, 144.9817
1186, 02/06/2017 03:48:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9812
1187, 02/06/2017 04:22:00 PM, Fitzroy-Treasury Gardens, 0, -37.8141, 144.9817
1188, 03/09/2017 11:54:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9814
1189, 03/09/2017 12:10:00 PM, Fitzroy-Treasury Gardens, 0, -37.8137, 144.9814
1190, 02/01/2017 03:12:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9792
1191, 03/09/2017 12:12:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9813
1192, 02/03/2017 03:44:00 PM, Fitzroy-Treasury Gardens, 0, -37.8138, 144.9818
1193, 03/09/2017 11:13:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.981
1194, 02/03/2017 03:25:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9812
1195, 02/06/2017 03:51:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9812
1196, 03/09/2017 10:40:00 AM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9811
1197, 02/06/2017 04:40:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9815
1198, 02/03/2017 02:58:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9815
1199, 03/09/2017 11:48:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9813
1200, 02/06/2017 04:07:00 PM, Fitzroy-Treasury Gardens, 0, -37.8138, 144.9813
1201, 02/03/2017 02:18:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9815
1202, 03/09/2017 11:51:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9813
1203, 03/09/2017 11:31:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9812
1204, 03/09/2017 11:28:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9812
1205, 02/06/2017 04:51:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9815
1206, 02/03/2017 03:40:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9811
1207, 03/09/2017 11:06:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.981
1208, 02/03/2017 02:32:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9814
1209, 02/03/2017 02:13:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9813
1210, 02/27/2017 01:45:00 PM, Princes Park, 0, -37.7806, 144.9623
1211, 01/27/2017 02:30:00 PM, Princes Park, 0, -37.7807, 144.9609
1212, 02/27/2017 01:32:00 PM, Princes Park, 0, -37.7805, 144.9621
1213, 02/27/2017 01:18:00 PM, Princes Park, 0, -37.7808, 144.9619
1214, 01/19/2017 03:32:00 PM, Royal Park, 0, -37.7948, 144.9529
1215, 02/23/2017 01:28:00 PM, Royal Park, 0, -37.7955, 144.9519
1216, 02/23/2017 01:26:00 PM, Royal Park, 0, -37.7954, 144.9518
1217, 01/19/2017 02:31:00 PM, Royal Park, 0, -37.79, 144.9528
1218, 01/19/2017 03:19:00 PM, Royal Park, 0, -37.7949, 144.9528
1219, 01/19/2017 02:46:00 PM, Royal Park, 0, -37.7949, 144.9528
1220, 02/23/2017 02:20:00 PM, Royal Park, 0, -37.7958, 144.9518
1221, 02/23/2017 02:43:00 PM, Royal Park, 0, -37.796, 144.9514
1222, 02/23/2017 01:08:00 PM, Royal Park, 0, -37.7955, 144.9517
1223, 02/23/2017 11:18:00 AM, Royal Park, 0, -37.7951, 144.9519
1224, 02/23/2017 01:11:00 PM, Royal Park, 0, -37.7954, 144.9518
1225, 02/23/2017 12:26:00 PM, Royal Park, 0, -37.7959, 144.9509
1226, 02/23/2017 02:05:00 PM, Royal Park, 0, -37.7955, 144.9517
1227, 02/23/2017 11:45:00 AM, Royal Park, 0, -37.7953, 144.9518
1228, 02/23/2017 01:05:00 PM, Royal Park, 0, -37.7955, 144.9517
1229, 02/23/2017 02:34:00 PM, Royal Park, 0, -37.7959, 144.9514
1230, 02/23/2017 02:56:00 PM, Royal Park, 0, -37.7959, 144.9513
1231, 01/19/2017 04:06:00 PM, Royal Park, 0, -37.7952, 144.9527
1232, 01/19/2017 04:23:00 PM, Royal Park, 0, -37.7954, 144.9524
1233, 01/19/2017 03:54:00 PM, Royal Park, 0, -37.795, 144.9531
1234, 02/23/2017 12:21:00 PM, Royal Park, 0, -37.7953, 144.9517
1235, 02/23/2017 01:48:00 PM, Royal Park, 0, -37.7959, 144.9518
1236, 02/23/2017 11:01:00 AM, Royal Park, 0, -37.7951, 144.9521
1237, 02/23/2017 11:03:00 AM, Royal Park, 0, -37.7951, 144.9521
1238, 01/19/2017 03:48:00 PM, Royal Park, 0, -37.7949, 144.9532
1239, 02/23/2017 12:50:00 PM, Royal Park, 0, -37.7953, 144.9517
1240, 02/23/2017 10:57:00 AM, Royal Park, 0, -37.7957, 144.9505
1241, 02/23/2017 02:39:00 PM, Royal Park, 0, -37.796, 144.9514
1242, 02/23/2017 11:31:00 AM, Royal Park, 0, -37.795, 144.9521
1243, 01/19/2017 04:09:00 PM, Royal Park, 0, -37.7952, 144.9527
1244, 02/04/2017 10:35:00 AM, Westgate Park, 0, -37.8323, 144.907
1245, 02/04/2017 10:15:00 AM, Westgate Park, 0, -37.8323, 144.9072
1246, 02/04/2017 10:30:00 AM, Westgate Park, 0, -37.8323, 144.907
1247, 02/04/2017 09:58:00 AM, Westgate Park, 0, -37.8322, 144.9072
1248, 03/07/2017 05:03:00 PM, Westgate Park, 0, -37.8319, 144.9074
1249, 03/07/2017 05:08:00 PM, Westgate Park, 0, -37.832, 144.9077
1250, 02/04/2017 10:37:00 AM, Westgate Park, 0, -37.8323, 144.907
1251, 03/07/2017 05:31:00 PM, Westgate Park, 0, -37.8318, 144.9084
1252, 03/07/2017 04:26:00 PM, Westgate Park, 0, -37.8317, 144.907
1253, 03/08/2017 10:38:00 PM, Fitzroy-Treasury Gardens, 0, -37.8106, 144.98
1254, 02/09/2017 03:54:00 PM, Fitzroy-Treasury Gardens, 0, -37.8121, 144.9798
1255, 03/08/2017 10:52:00 AM, Fitzroy-Treasury Gardens, 0, -37.8107, 144.9806
1256, 02/09/2017 03:40:00 PM, Fitzroy-Treasury Gardens, 0, -37.812, 144.98
1257, 02/09/2017 04:13:00 PM, Fitzroy-Treasury Gardens, 0, -37.8118, 144.9773
1258, 02/09/2017 03:11:00 PM, Fitzroy-Treasury Gardens, 0, -37.8119, 144.9799
1259, 02/09/2017 04:19:00 PM, Fitzroy-Treasury Gardens, 0, -37.8118, 144.9794
1260, 02/09/2017 04:22:00 PM, Fitzroy-Treasury Gardens, 0, -37.812, 144.978
1261, 02/09/2017 04:16:00 PM, Fitzroy-Treasury Gardens, 0, -37.8118, 144.9795
1262, 02/28/2017 11:59:00 AM, Princes Park, 0, -37.79, 144.9619
1263, 01/28/2017 12:00:00 PM, Princes Park, 0, -37.7885, 144.9626
1264, 01/28/2017 12:40:00 PM, Princes Park, 0, -37.7889, 144.9603
1265, 02/28/2017 11:41:00 AM, Princes Park, 0, -37.7891, 144.9609
1266, 01/28/2017 12:16:00 PM, Princes Park, 0, -37.7873, 144.9628
1267, 01/18/2017 11:18:00 AM, Royal Park, 0, -37.7818, 144.9494
1268, 02/17/2017 12:04:00 PM, Royal Park, 0, -37.7824, 144.949
1269, 02/17/2017 12:38:00 PM, Royal Park, 0, -37.7831, 144.9487
1270, 01/18/2017 10:25:00 AM, Royal Park, 0, -37.7822, 144.9493
1271, 01/18/2017 10:54:00 AM, Royal Park, 0, -37.782, 144.9493
1272, 02/17/2017 01:49:00 PM, Royal Park, 0, -37.7835, 144.9486
1273, 02/17/2017 01:24:00 PM, Royal Park, 0, -37.7834, 144.9484
1274, 02/17/2017 12:19:00 PM, Royal Park, 0, -37.7825, 144.949
1275, 02/17/2017 02:04:00 PM, Royal Park, 0, -37.7833, 144.9494
1276, 02/17/2017 12:54:00 PM, Royal Park, 0, -37.783, 144.9487
1277, 01/18/2017 11:57:00 AM, Royal Park, 0, -37.7821, 144.9495
1278, 01/18/2017 10:41:00 AM, Royal Park, 0, -37.7823, 144.9492
1279, 01/18/2017 11:39:00 AM, Royal Park, 0, -37.7818, 144.9494
1280, 01/18/2017 11:24:00 AM, Royal Park, 0, -37.7818, 144.9494
1281, 02/17/2017 02:21:00 PM, Royal Park, 0, -37.7839, 144.9484
1282, 03/03/2017 12:19:00 PM, Westgate Park, 0, -37.8317, 144.9086
1283, 03/03/2017 10:51:00 AM, Westgate Park, 0, -37.8313, 144.9096
1284, 03/03/2017 11:26:00 AM, Westgate Park, 0, -37.8316, 144.909
1285, 03/03/2017 12:16:00 PM, Westgate Park, 0, -37.8317, 144.9086
1286, 03/03/2017 11:09:00 AM, Westgate Park, 0, -37.8315, 144.9091
1287, 03/06/2017 11:43:00 AM, Westgate Park, 0, -37.8301, 144.9073
1288, 02/02/2017 11:33:00 AM, Westgate Park, 0, -37.8317, 144.9089
1289, 02/02/2017 11:05:00 AM, Westgate Park, 0, -37.8316, 144.9093
1290, 03/03/2017 10:09:00 AM, Westgate Park, 0, -37.8312, 144.9098
1291, 02/02/2017 11:55:00 AM, Westgate Park, 0, -37.8316, 144.9088
1292, 02/02/2017 11:17:00 AM, Westgate Park, 0, -37.8316, 144.9092
1293, 03/03/2017 12:33:00 PM, Westgate Park, 0, -37.8318, 144.9085
1294, 02/02/2017 10:32:00 AM, Westgate Park, 0, -37.8311, 144.9099
1295, 02/02/2017 10:09:00 AM, Westgate Park, 0, -37.8309, 144.9101
1296, 03/03/2017 11:44:00 AM, Westgate Park, 0, -37.8316, 144.9089
1297, 03/03/2017 10:38:00 AM, Westgate Park, 0, -37.8311, 144.9096
1298, 02/02/2017 10:45:00 AM, Westgate Park, 0, -37.8311, 144.9098
1299, 03/03/2017 10:29:00 AM, Westgate Park, 0, -37.8312, 144.9096
1300, 03/03/2017 12:36:00 PM, Westgate Park, 0, -37.8318, 144.9085
1301, 03/03/2017 12:01:00 PM, Westgate Park, 0, -37.8316, 144.9088
1302, 02/09/2017 12:56:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9793
1303, 03/11/2017 04:23:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9796
1304, 03/11/2017 04:16:00 PM, Fitzroy-Treasury Gardens, 0, -37.8138, 144.9792
1305, 03/11/2017 04:46:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9792
1306, 03/11/2017 04:27:00 PM, Fitzroy-Treasury Gardens, 0, -37.8141, 144.9795
1307, 02/09/2017 01:04:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9793
1308, 02/09/2017 01:18:00 PM, Fitzroy-Treasury Gardens, 0, -37.8141, 144.9794
1309, 01/28/2017 02:00:00 PM, Princes Park, 0, -37.791, 144.9603
1310, 02/18/2017 11:51:00 AM, Royal Park, 0, -37.782, 144.9451
1311, 01/25/2017 12:19:00 PM, Royal Park, 0, -37.7819, 144.9461
1312, 02/18/2017 12:05:00 PM, Royal Park, 0, -37.7819, 144.9456
1313, 02/18/2017 12:47:00 PM, Royal Park, 0, -37.7821, 144.9473
1314, 02/18/2017 11:39:00 AM, Royal Park, 0, -37.7821, 144.945
1315, 02/18/2017 12:28:00 AM, Royal Park, 0, -37.7822, 144.9472
1316, 01/25/2017 11:40:00 AM, Royal Park, 0, -37.7818, 144.9459
1317, 01/25/2017 11:54:00 AM, Royal Park, 0, -37.7819, 144.9459
1318, 01/25/2017 11:36:00 AM, Royal Park, 0, -37.7819, 144.946
1319, 01/25/2017 12:08:00 PM, Royal Park, 0, -37.7819, 144.9461
1320, 02/02/2017 04:01:00 PM, Westgate Park, 0, -37.8301, 144.9073
1321, 03/06/2017 11:27:00 AM, Westgate Park, 0, -37.83, 144.9075
1322, 02/02/2017 03:46:00 PM, Westgate Park, 0, -37.8301, 144.9075
1323, 03/06/2017 11:55:00 AM, Westgate Park, 0, -37.8302, 144.9071
1324, 02/02/2017 04:16:00 PM, Westgate Park, 0, -37.8303, 144.9069
1325, 02/02/2017 03:29:00 PM, Westgate Park, 0, -37.83, 144.9087
1326, 03/06/2017 10:46:00 AM, Westgate Park, 0, -37.8301, 144.9075
1327, 01/27/2017 03:58:00 PM, Princes Park, 0, -37.7855, 144.9629
1328, 02/27/2017 02:32:00 PM, Princes Park, 0, -37.7856, 144.9626
1329, 02/27/2017 02:15:00 PM, Princes Park, 0, -37.7855, 144.963
1330, 01/27/2017 04:13:00 PM, Princes Park, 0, -37.7852, 144.9631
1331, 02/27/2017 02:55:00 PM, Princes Park, 0, -37.7851, 144.9631
1332, 01/22/2017 11:01:00 AM, Royal Park, 0, -37.7817, 144.9433
1333, 01/22/2017 11:16:00 AM, Royal Park, 0, -37.7816, 144.9429
1334, 02/16/2017 12:54:00 PM, Royal Park, 0, -37.7817, 144.9432
1335, 02/16/2017 01:21:00 PM, Royal Park, 0, -37.7817, 144.9431
1336, 02/16/2017 01:49:00 PM, Royal Park, 0, -37.782, 144.9424
1337, 01/22/2017 11:34:00 AM, Royal Park, 0, -37.7818, 144.9423
1338, 01/17/2017 11:06:00 AM, Royal Park, 0, -37.7904, 144.9572
1339, 02/21/2017 11:19:00 AM, Royal Park, 0, -37.7893, 144.9555
1340, 02/21/2017 11:24:00 AM, Royal Park, 0, -37.7893, 144.9555
1341, 02/21/2017 12:08:00 PM, Royal Park, 0, -37.7889, 144.9549
1342, 01/17/2017 11:45:00 AM, Royal Park, 0, -37.7907, 144.9572
1343, 01/17/2017 11:24:00 AM, Royal Park, 0, -37.7905, 144.9573
1344, 02/21/2017 10:50:00 AM, Royal Park, 0, -37.7903, 144.9566
1345, 02/21/2017 10:31:00 AM, Royal Park, 0, -37.789, 144.9566
1346, 01/17/2017 09:34:00 AM, Royal Park, 0, -37.7895, 144.957
1347, 02/21/2017 11:47:00 AM, Royal Park, 0, -37.789, 144.956
1348, 02/21/2017 11:05:00 AM, Royal Park, 0, -37.7894, 144.9561
1349, 01/17/2017 11:58:00 AM, Royal Park, 0, -37.7909, 144.9568
1350, 01/17/2017 10:45:00 AM, Royal Park, 0, -37.7902, 144.9573
1351, 02/21/2017 10:34:00 AM, Royal Park, 0, -37.789, 144.9566
1352, 02/21/2017 11:43:00 AM, Royal Park, 0, -37.789, 144.9549
1353, 02/21/2017 12:05:00 PM, Royal Park, 0, -37.7953, 144.952
1354, 01/17/2017 09:39:00 AM, Royal Park, 0, -37.7895, 144.957
1355, 02/24/2017 03:08:00 PM, Royal Park, 0, -37.7892, 144.943
1356, 02/24/2017 02:14:00 PM, Royal Park, 0, -37.7886, 144.9439
1357, 02/24/2017 03:30:00 PM, Royal Park, 0, -37.7892, 144.9436
1358, 02/24/2017 02:41:00 PM, Royal Park, 0, -37.7891, 144.9428
1359, 01/18/2017 04:43:00 PM, Royal Park, 0, -37.7887, 144.9439
1360, 02/24/2017 02:29:00 PM, Royal Park, 0, -37.7894, 144.9428
1361, 02/24/2017 03:03:00 PM, Royal Park, 0, -37.7893, 144.9427
1362, 01/18/2017 05:06:00 PM, Royal Park, 0, -37.7892, 144.9426
1363, 01/18/2017 05:47:00 PM, Royal Park, 0, -37.7888, 144.9439
1364, 01/18/2017 05:30:00 PM, Royal Park, 0, -37.7891, 144.9423
1365, 01/18/2017 05:23:00 PM, Royal Park, 0, -37.7893, 144.9427
1366, 02/22/2017 11:19:00 AM, Royal Park, 0, -37.7915, 144.9571
1367, 02/22/2017 01:24:00 PM, Royal Park, 0, -37.7918, 144.9563
1368, 02/22/2017 12:07:00 PM, Royal Park, 0, -37.7915, 144.9567
1369, 02/22/2017 11:38:00 AM, Royal Park, 0, -37.7915, 144.957
1370, 02/22/2017 01:38:00 PM, Royal Park, 0, -37.7919, 144.9566
1371, 02/22/2017 01:12:00 PM, Royal Park, 0, -37.7916, 144.9578
1372, 02/22/2017 12:55:00 PM, Royal Park, 0, -37.7916, 144.9566
1373, 01/24/2017 11:28:00 AM, Royal Park, 0, -37.7908, 144.9566
1374, 02/22/2017 12:42:00 PM, Royal Park, 0, -37.7917, 144.9567
1375, 02/22/2017 11:02:00 AM, Royal Park, 0, -37.7915, 144.9572
1376, 02/22/2017 11:52:00 AM, Royal Park, 0, -37.7916, 144.9571
1377, 01/24/2017 12:01:00 AM, Royal Park, 0, -37.7912, 144.9569
1378, 01/24/2017 11:46:00 AM, Royal Park, 0, -37.7912, 144.9561
1379, 02/22/2017 12:27:00 AM, Royal Park, 0, -37.7916, 144.9567
1380, 02/22/2017 12:10:00 PM, Royal Park, 0, -37.7915, 144.9567
1381, 02/22/2017 12:24:00 PM, Royal Park, 0, -37.7916, 144.9567
1382, 01/24/2017 07:12:00 PM, University Square, 0, -37.8012, 144.9606
1383, 03/11/2017 11:45:00 AM, Fitzroy-Treasury Gardens, 0, -37.8135, 144.975
1384, 03/11/2017 12:06:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9749
1385, 02/15/2017 04:51:00 PM, Gardiner Reserve, 0, -37.7994, 144.9438
1386, 01/21/2017 03:54:00 PM, Gardiner Reserve, 0, -37.7995, 144.9436
1387, 01/21/2017 03:39:00 PM, Gardiner Reserve, 0, -37.7995, 144.944
1388, 01/16/2017 05:40:00 PM, Lincoln Square, 0, -37.8023, 144.9633
1389, 02/13/2017 03:15:00 PM, Lincoln Square, 0, -37.8023, 144.9631
1390, 01/16/2017 06:34:00 PM, Lincoln Square, 0, -37.8023, 144.9632
1391, 02/13/2017 04:33:00 PM, Lincoln Square, 0, -37.8023, 144.9632
1392, 01/16/2017 06:30:00 PM, Lincoln Square, 0, -37.8023, 144.9632
1393, 01/16/2017 06:14:00 PM, Lincoln Square, 0, -37.8024, 144.9634
1394, 02/13/2017 04:49:00 PM, Lincoln Square, 0, -37.8022, 144.9632
1395, 02/13/2017 04:31:00 PM, Lincoln Square, 0, -37.8023, 144.9632
1396, 01/16/2017 05:35:00 PM, Lincoln Square, 0, -37.8022, 144.9632
1397, 01/16/2017 05:02:00 PM, Lincoln Square, 0, -37.8023, 144.9642
1398, 02/13/2017 03:29:00 PM, Lincoln Square, 0, -37.8023, 144.9633
1399, 01/16/2017 05:57:00 PM, Lincoln Square, 0, -37.8024, 144.9632
1400, 01/16/2017 05:13:00 PM, Lincoln Square, 0, -37.8022, 144.9635
